cue	response	strength
销路	传销	0.102564102564103
销路	卖	0.0512820512820513
销路	商品	0.102564102564103
销路	困难	0.0256410256410256
销路	大	0.0256410256410256
销路	好	0.0769230769230769
销路	市场	0.102564102564103
销路	广	0.0512820512820513
销路	广泛	0.0256410256410256
销路	提供	0.0256410256410256
销路	有	0.0256410256410256
销路	毒品	0.0512820512820513
销路	淘宝	0.0256410256410256
销路	渠道	0.0256410256410256
销路	营销	0.0256410256410256
销路	资源	0.0256410256410256
销路	钱	0.0256410256410256
销路	铁路	0.0256410256410256
销路	销售	0.128205128205128
锁	保卫	0.0232558139534884
锁	保险	0.0465116279069767
锁	国	0.0232558139534884
锁	头	0.0232558139534884
锁	开锁	0.0232558139534884
锁	打开	0.0232558139534884
锁	解锁	0.0232558139534884
锁	钥匙	0.604651162790698
锁	铜	0.0232558139534884
锁	锁链	0.0232558139534884
锁	门	0.162790697674419
锁链	冰冷	0.027027027027027
锁链	囚禁	0.0810810810810811
锁链	小	0.027027027027027
锁链	捆绑	0.162162162162162
锁链	斧头	0.027027027027027
锁链	束缚	0.0810810810810811
锁链	枷锁	0.108108108108108
锁链	犯人	0.027027027027027
锁链	狗	0.0540540540540541
锁链	监狱	0.0540540540540541
锁链	禁锢	0.0540540540540541
锁链	羁绊	0.027027027027027
锁链	脖子	0.027027027027027
锁链	自行车	0.027027027027027
锁链	裤子	0.027027027027027
锁链	铁	0.0540540540540541
锁链	银色	0.027027027027027
锁链	链条	0.0540540540540541
锁链	长	0.027027027027027
锁链	阴暗	0.027027027027027
锁骨	人体	0.024390243902439
锁骨	女人	0.0487804878048781
锁骨	女生	0.024390243902439
锁骨	好看	0.0731707317073171
锁骨	性感	0.0975609756097561
锁骨	我	0.024390243902439
锁骨	摸	0.024390243902439
锁骨	模特	0.024390243902439
锁骨	瘦	0.0731707317073171
锁骨	瘦弱	0.0487804878048781
锁骨	眼睛	0.024390243902439
锁骨	硬币	0.024390243902439
锁骨	精致	0.024390243902439
锁骨	纤细	0.024390243902439
锁骨	美	0.024390243902439
锁骨	美女	0.0487804878048781
锁骨	肩膀	0.024390243902439
锁骨	脖子	0.024390243902439
锁骨	身体	0.0731707317073171
锁骨	链	0.024390243902439
锁骨	项链	0.0975609756097561
锁骨	骨头	0.0731707317073171
锁骨	鸡蛋	0.024390243902439
锁骨	鸭	0.024390243902439
锄头	农业	0.0256410256410256
锄头	农具	0.0512820512820513
锄头	农夫	0.0512820512820513
锄头	农民	0.205128205128205
锄头	农田	0.0256410256410256
锄头	刀	0.0256410256410256
锄头	劳动	0.0256410256410256
锄头	土地	0.0256410256410256
锄头	实用	0.0256410256410256
锄头	工具	0.0256410256410256
锄头	干活	0.0256410256410256
锄头	是	0.0256410256410256
锄头	榔头	0.0256410256410256
锄头	田地	0.128205128205128
锄头	种地	0.0769230769230769
锄头	种田	0.0256410256410256
锄头	粮食	0.0256410256410256
锄头	耕地	0.0769230769230769
锄头	镰刀	0.0769230769230769
锄头	麦穗	0.0256410256410256
锅	丢	0.0238095238095238
锅	做饭	0.0238095238095238
锅	勺	0.0238095238095238
锅	厨具	0.0238095238095238
锅	厨房	0.0238095238095238
锅	吃	0.0238095238095238
锅	响	0.0238095238095238
锅	泡面	0.0238095238095238
锅	火锅	0.0238095238095238
锅	炒	0.0238095238095238
锅	炒菜	0.0238095238095238
锅	瓢	0.0238095238095238
锅	盖	0.0476190476190476
锅	盖子	0.0238095238095238
锅	砂锅	0.0476190476190476
锅	碗	0.119047619047619
锅	背	0.0952380952380952
锅	背锅	0.19047619047619
锅	认错	0.0238095238095238
锅	责任	0.0238095238095238
锅	铁	0.0238095238095238
锅	铁锅	0.0714285714285714
锅	铲	0.0238095238095238
锅	黑色	0.0238095238095238
锅铲	做饭	0.0238095238095238
锅铲	勺子	0.0238095238095238
锅铲	厨具	0.0238095238095238
锅铲	厨房	0.0952380952380952
锅铲	妈妈	0.0238095238095238
锅铲	帽子	0.0238095238095238
锅铲	料理	0.0238095238095238
锅铲	武器	0.0238095238095238
锅铲	炒菜	0.333333333333333
锅铲	炒锅	0.0238095238095238
锅铲	煎饼	0.0238095238095238
锅铲	美食	0.0238095238095238
锅铲	铁锅	0.0952380952380952
锅铲	铲子	0.0476190476190476
锅铲	锅	0.142857142857143
锅铲	饭	0.0238095238095238
锅铲	饿	0.0238095238095238
锋利	刀	0.611111111111111
锋利	刀剑	0.0833333333333333
锋利	刀子	0.0555555555555556
锋利	刀片	0.0277777777777778
锋利	刺眼	0.0277777777777778
锋利	剑	0.0277777777777778
锋利	尖锐	0.0555555555555556
锋利	流血	0.0277777777777778
锋利	牙齿	0.0277777777777778
锋利	眼神	0.0277777777777778
锋利	语言	0.0277777777777778
错	叉	0.0434782608695652
错	反省	0.0217391304347826
错	受伤	0.0217391304347826
错	失败	0.0217391304347826
错	对	0.478260869565217
错	数学题	0.0217391304347826
错	标准	0.0217391304347826
错	正确	0.0217391304347826
错	犯错	0.0434782608695652
错	认错	0.0217391304347826
错	试卷	0.0217391304347826
错	过错	0.0217391304347826
错	错误	0.217391304347826
错	错过	0.0217391304347826
错事	不对	0.0222222222222222
错事	主观	0.0222222222222222
错事	做	0.0666666666666667
错事	做错事	0.0222222222222222
错事	冒犯	0.0222222222222222
错事	后悔	0.0222222222222222
错事	后果	0.0222222222222222
错事	失误	0.0222222222222222
错事	小朋友	0.0222222222222222
错事	尝试	0.0222222222222222
错事	弥补	0.0222222222222222
错事	悔恨	0.0222222222222222
错事	惩罚	0.0666666666666667
错事	愧疚	0.0222222222222222
错事	承认	0.0222222222222222
错事	挨骂	0.0444444444444444
错事	改正	0.0222222222222222
错事	教训	0.0222222222222222
错事	检讨	0.0444444444444444
错事	橡皮	0.0222222222222222
错事	沮丧	0.0222222222222222
错事	爸妈	0.0222222222222222
错事	犯错	0.0666666666666667
错事	老师	0.0222222222222222
错事	认错	0.0444444444444444
错事	负责	0.0222222222222222
错事	违法	0.0222222222222222
错事	选择	0.0222222222222222
错事	道歉	0.0222222222222222
错事	错误	0.111111111111111
错事	错过	0.0222222222222222
错事	骂	0.0222222222222222
错怪	不讲理	0.0212765957446809
错怪	他人	0.0212765957446809
错怪	你	0.127659574468085
错怪	偏见	0.0212765957446809
错怪	冤枉	0.106382978723404
错怪	别人	0.0212765957446809
错怪	原谅	0.0212765957446809
错怪	后悔	0.0425531914893617
错怪	失误	0.0212765957446809
错怪	好人	0.0638297872340425
错怪	委屈	0.0425531914893617
错怪	对不起	0.0212765957446809
错怪	对方	0.0212765957446809
错怪	愿望	0.0212765957446809
错怪	我	0.0425531914893617
错怪	朋友	0.0212765957446809
错怪	正常	0.0212765957446809
错怪	老师	0.0212765957446809
错怪	解释	0.0212765957446809
错怪	误会	0.0425531914893617
错怪	误解	0.0425531914893617
错怪	谁	0.0212765957446809
错怪	责备	0.0212765957446809
错怪	道歉	0.0425531914893617
错怪	错误	0.0638297872340425
错怪	错过	0.0212765957446809
错怪	难受	0.0212765957446809
错怪	鬼怪	0.0212765957446809
错误	信息	0.0227272727272727
错误	叉	0.0227272727272727
错误	否定	0.0227272727272727
错误	因素	0.0227272727272727
错误	失误	0.0681818181818182
错误	失败	0.0909090909090909
错误	实验	0.0227272727272727
错误	对	0.0454545454545455
错误	惩罚	0.0227272727272727
错误	扣分	0.0227272727272727
错误	批评	0.0227272727272727
错误	改正	0.0227272727272727
错误	时间	0.0227272727272727
错误	未知	0.0227272727272727
错误	正确	0.159090909090909
错误	犯	0.0454545454545455
错误	犯错	0.0681818181818182
错误	电脑	0.0227272727272727
错误	的	0.0227272727272727
错误	答案	0.0454545454545455
错误	终止	0.0227272727272727
错误	继续	0.0227272727272727
错误	网页	0.0227272727272727
错误	美丽	0.0227272727272727
错误	考试	0.0227272727272727
错误	试卷	0.0227272727272727
错误	遗憾	0.0227272727272727
错误	题目	0.0227272727272727
错误的	事	0.0294117647058824
错误的	人物	0.0294117647058824
错误的	做题	0.0294117647058824
错误的	决定	0.0294117647058824
错误的	叉	0.0882352941176471
错误的	地点	0.0294117647058824
错误的	失败	0.0294117647058824
错误的	字	0.0294117647058824
错误的	实验	0.0294117647058824
错误的	想法	0.0588235294117647
错误的	打	0.0294117647058824
错误的	改正	0.0294117647058824
错误的	数字	0.0294117647058824
错误的	方式	0.0294117647058824
错误的	时间	0.0294117647058824
错误的	模型	0.0294117647058824
错误的	正确	0.0588235294117647
错误的	理论	0.0294117647058824
错误的	看法	0.0294117647058824
错误的	程序	0.0294117647058824
错误的	答案	0.0882352941176471
错误的	结论	0.0294117647058824
错误的	认识	0.0294117647058824
错误的	试卷	0.0294117647058824
错误的	选择	0.0294117647058824
错误的	错误	0.0294117647058824
错误的	问题	0.0294117647058824
错误的	题目	0.0294117647058824
错过	他	0.0232558139534884
错过	你	0.0232558139534884
错过	可惜	0.0232558139534884
错过	后悔	0.0232558139534884
错过	失去	0.0465116279069767
错过	怀念	0.0232558139534884
错过	悔恨	0.0232558139534884
错过	悲伤	0.0232558139534884
错过	情	0.0232558139534884
错过	情人	0.0232558139534884
错过	时间	0.0232558139534884
错过	机会	0.116279069767442
错过	爱	0.0232558139534884
错过	爱人	0.0232558139534884
错过	爱情	0.13953488372093
错过	电车	0.0232558139534884
错过	计划	0.0232558139534884
错过	误会	0.0232558139534884
错过	过错	0.0465116279069767
错过	迟到	0.0465116279069767
错过	迷失	0.0232558139534884
错过	遗憾	0.116279069767442
错过	邂逅	0.0232558139534884
错过	错误	0.0465116279069767
错过	难过	0.0232558139534884
错过	风景	0.0232558139534884
锚	定位	0.0294117647058824
锚	工具	0.0294117647058824
锚	水手	0.0294117647058824
锚	沉船	0.0294117647058824
锚	目标	0.0294117647058824
锚	盾牌	0.0294117647058824
锚	穿	0.0294117647058824
锚	航海	0.0294117647058824
锚	船	0.647058823529412
锚	轮船	0.0588235294117647
锚	金属	0.0294117647058824
锚	黄油	0.0294117647058824
锡	元素	0.032258064516129
锡	包装	0.032258064516129
锡	化学	0.129032258064516
锡	无	0.0645161290322581
锡	材料	0.032258064516129
锡	海	0.032258064516129
锡	纸	0.032258064516129
锡	罐头	0.032258064516129
锡	茶叶	0.032258064516129
锡	蜥蜴	0.032258064516129
锡	金属	0.387096774193548
锡	钙	0.032258064516129
锡	铁	0.0967741935483871
锡	铜	0.032258064516129
锣	乐器	0.0810810810810811
锣	农村	0.027027027027027
锣	吵	0.027027027027027
锣	响	0.027027027027027
锣	小吃	0.027027027027027
锣	打鼓	0.027027027027027
锣	敲	0.108108108108108
锣	节日	0.027027027027027
锣	铜	0.0810810810810811
锣	锅	0.027027027027027
锣	锤	0.027027027027027
锣	鼓	0.513513513513513
锤	凶杀	0.025
锤	大	0.025
锤	子	0.075
锤	工具	0.025
锤	打	0.05
锤	敲	0.025
锤	斧头	0.025
锤	榔头	0.025
锤	重	0.025
锤	金属	0.025
锤	钉	0.025
锤	钉子	0.075
锤	铁	0.025
锤	锤子	0.55
锤子	人	0.025
锤子	凿	0.025
锤子	坚果	0.025
锤子	大小	0.025
锤子	工具	0.075
锤子	手机	0.225
锤子	扫地	0.025
锤子	扳手	0.025
锤子	斧头	0.025
锤子	方言	0.025
锤子	榔头	0.1
锤子	气球	0.025
锤子	生气	0.025
锤子	疑犯追踪	0.025
锤子	砖头	0.025
锤子	钉	0.025
锤子	钉子	0.25
锤子	铁	0.025
锥子	几何	0.0606060606060606
锥子	刺痛	0.0303030303030303
锥子	圆锥	0.121212121212121
锥子	坚硬	0.0303030303030303
锥子	墙壁	0.0303030303030303
锥子	子女	0.0303030303030303
锥子	尖	0.0303030303030303
锥子	尖锐	0.181818181818182
锥子	工具	0.0303030303030303
锥子	扎	0.0303030303030303
锥子	敲	0.0303030303030303
锥子	榔头	0.0303030303030303
锥子	洞	0.0303030303030303
锥子	脏话	0.0303030303030303
锥子	脸	0.0303030303030303
锥子	袋子	0.0303030303030303
锥子	钉子	0.0303030303030303
锥子	铁	0.0303030303030303
锥子	锤子	0.181818181818182
锦鲤	你	0.0204081632653061
锦鲤	女人	0.0204081632653061
锦鲤	好运	0.122448979591837
锦鲤	幸运	0.0408163265306122
锦鲤	抽	0.0204081632653061
锦鲤	抽奖	0.0204081632653061
锦鲤	无聊	0.0204081632653061
锦鲤	瓷器	0.0204081632653061
锦鲤	白痴	0.0204081632653061
锦鲤	美好	0.0204081632653061
锦鲤	转发	0.428571428571429
锦鲤	运气	0.0204081632653061
锦鲤	迷信	0.0408163265306122
锦鲤	鱼	0.122448979591837
锦鲤	鲤鱼	0.0612244897959184
键	值	0.0208333333333333
键	化学	0.0208333333333333
键	回车	0.0208333333333333
键	屏幕	0.0208333333333333
键	开关	0.0208333333333333
键	按键	0.0625
键	果冻	0.0208333333333333
键	生物	0.0208333333333333
键	电脑	0.0833333333333333
键	盘	0.166666666666667
键	钢琴	0.0833333333333333
键	钥匙	0.0208333333333333
键	键盘	0.395833333333333
键	键盘侠	0.0208333333333333
键	鼠标	0.0208333333333333
键盘	侠	0.0444444444444444
键盘	手机	0.0444444444444444
键盘	打字	0.0888888888888889
键盘	按键	0.0222222222222222
键盘	机械	0.0444444444444444
键盘	游戏	0.0222222222222222
键盘	电脑	0.0888888888888889
键盘	程序员	0.0222222222222222
键盘	软件	0.0222222222222222
键盘	键盘侠	0.222222222222222
键盘	鼠标	0.377777777777778
键盘侠	傻逼	0.0384615384615385
键盘侠	口头	0.0384615384615385
键盘侠	嘴	0.0384615384615385
键盘侠	微博	0.0384615384615385
键盘侠	恶心	0.0384615384615385
键盘侠	愚蠢	0.0384615384615385
键盘侠	懦弱	0.0384615384615385
键盘侠	无知	0.0384615384615385
键盘侠	无语	0.0384615384615385
键盘侠	正义	0.0384615384615385
键盘侠	男人	0.0384615384615385
键盘侠	男性	0.0384615384615385
键盘侠	程序员	0.0384615384615385
键盘侠	空虚	0.0384615384615385
键盘侠	网络	0.153846153846154
键盘侠	自大	0.0384615384615385
键盘侠	装逼	0.0384615384615385
键盘侠	超人	0.0384615384615385
键盘侠	键盘	0.115384615384615
键盘侠	骂人	0.0769230769230769
锹	农具	0.04
锹	农民	0.04
锹	工具	0.12
锹	挖	0.04
锹	杀手	0.04
锹	秋	0.04
锹	耕地	0.04
锹	铁	0.52
锹	铲	0.08
锹	铲子	0.04
锻炼	体操	0.0204081632653061
锻炼	体育	0.0612244897959184
锻炼	冬天	0.0204081632653061
锻炼	困难	0.0204081632653061
锻炼	懒	0.0204081632653061
锻炼	流汗	0.0204081632653061
锻炼	累	0.0408163265306122
锻炼	练习	0.0612244897959184
锻炼	肌肉	0.0816326530612245
锻炼	脂肪	0.0204081632653061
锻炼	花钱	0.0204081632653061
锻炼	跑步	0.102040816326531
锻炼	身体	0.387755102040816
锻炼	运动	0.102040816326531
锻炼	黑色	0.0204081632653061
锻造	共和国	0.0256410256410256
锻造	兵器	0.102564102564103
锻造	制造	0.0256410256410256
锻造	剑	0.0256410256410256
锻造	品格	0.0256410256410256
锻造	宝石	0.0256410256410256
锻造	工具	0.0256410256410256
锻造	机械	0.0256410256410256
锻造	生铁	0.0256410256410256
锻造	科技	0.0256410256410256
锻造	金属	0.0256410256410256
锻造	钢铁	0.282051282051282
锻造	铁	0.128205128205128
锻造	锤子	0.0256410256410256
锻造	锻炼	0.153846153846154
锻造	高级	0.0256410256410256
镇	中心	0.0357142857142857
镇	乡镇	0.0357142857142857
镇	农村	0.0357142857142857
镇	压	0.0714285714285714
镇	县	0.0357142857142857
镇	地名	0.0357142857142857
镇	城	0.0357142857142857
镇	城市	0.0357142857142857
镇	小	0.0714285714285714
镇	小镇	0.357142857142857
镇	居民	0.0357142857142857
镇	村	0.142857142857143
镇	镇压	0.0357142857142857
镇	镇定	0.0357142857142857
镇压	人民	0.024390243902439
镇压	军队	0.0975609756097561
镇压	势力	0.024390243902439
镇压	压制	0.0487804878048781
镇压	压迫	0.0487804878048781
镇压	反叛	0.0487804878048781
镇压	反抗	0.024390243902439
镇压	妖怪	0.0487804878048781
镇压	威力	0.024390243902439
镇压	孙悟空	0.024390243902439
镇压	官员	0.0487804878048781
镇压	官方	0.024390243902439
镇压	害怕	0.024390243902439
镇压	强迫	0.024390243902439
镇压	敌人	0.0487804878048781
镇压	暴乱	0.024390243902439
镇压	暴力	0.024390243902439
镇压	武力	0.024390243902439
镇压	武装	0.024390243902439
镇压	气势	0.024390243902439
镇压	百姓	0.024390243902439
镇压	起义	0.0487804878048781
镇压	造反	0.024390243902439
镇压	重量	0.024390243902439
镇压	锄头	0.024390243902439
镇压	镇	0.024390243902439
镇压	革命	0.0487804878048781
镇压	鬼	0.024390243902439
镇压	鬼魂	0.024390243902439
镇定	信心	0.03125
镇定	冷静	0.375
镇定	医院	0.03125
镇定	安宁	0.03125
镇定	安定	0.03125
镇定	安稳	0.03125
镇定	安静	0.03125
镇定	平静	0.03125
镇定	我	0.03125
镇定	淡定	0.03125
镇定	激动	0.03125
镇定	火灾	0.03125
镇定	白	0.03125
镇定	神态	0.03125
镇定	等待	0.03125
镇定	紧张	0.03125
镇定	自如	0.0625
镇定	药物	0.03125
镇定	镇静	0.03125
镇定	阴谋	0.03125
镇静	冷静	0.25
镇静	太太	0.0208333333333333
镇静	宁静	0.0208333333333333
镇静	安定	0.0208333333333333
镇静	安静	0.104166666666667
镇静	寂静	0.0208333333333333
镇静	平静	0.0625
镇静	性格	0.0208333333333333
镇静	慌张	0.0208333333333333
镇静	打针	0.0208333333333333
镇静	精神病	0.0208333333333333
镇静	紧张	0.0208333333333333
镇静	自如	0.0208333333333333
镇静	药	0.0416666666666667
镇静	药剂	0.0208333333333333
镇静	药品	0.0208333333333333
镇静	针	0.0208333333333333
镇静	针头	0.0208333333333333
镇静	针筒	0.0208333333333333
镇静	镇定	0.0625
镇静	镇静剂	0.166666666666667
镇静剂	冷静	0.0540540540540541
镇静剂	医生	0.0810810810810811
镇静剂	医院	0.108108108108108
镇静剂	安定	0.0540540540540541
镇静剂	安静	0.0540540540540541
镇静剂	抑郁症	0.027027027027027
镇静剂	注射	0.027027027027027
镇静剂	激动	0.027027027027027
镇静剂	焦躁	0.027027027027027
镇静剂	狗	0.027027027027027
镇静剂	疯	0.027027027027027
镇静剂	病人	0.0540540540540541
镇静剂	睡眠	0.0540540540540541
镇静剂	精神病	0.0540540540540541
镇静剂	药	0.0540540540540541
镇静剂	药品	0.027027027027027
镇静剂	针	0.0810810810810811
镇静剂	针筒	0.0540540540540541
镇静剂	针管	0.0540540540540541
镇静剂	非法	0.027027027027027
镇静剂	额	0.027027027027027
镊子	剪刀	0.0238095238095238
镊子	剪子	0.0238095238095238
镊子	化妆	0.0238095238095238
镊子	医生	0.0714285714285714
镊子	医疗	0.0238095238095238
镊子	医院	0.0714285714285714
镊子	夹子	0.0714285714285714
镊子	实验	0.0476190476190476
镊子	工具	0.0238095238095238
镊子	手术	0.142857142857143
镊子	抓	0.0238095238095238
镊子	方便	0.0238095238095238
镊子	牙齿	0.0238095238095238
镊子	生物	0.0238095238095238
镊子	痘痘	0.0476190476190476
镊子	皮	0.0238095238095238
镊子	科学	0.0238095238095238
镊子	耳朵	0.0238095238095238
镊子	茶杯	0.0238095238095238
镊子	螺丝刀	0.0238095238095238
镊子	血	0.0238095238095238
镊子	金属	0.0476190476190476
镊子	钳子	0.119047619047619
镊子	锤子	0.0238095238095238
镜	反射	0.0909090909090909
镜	子	0.0606060606060606
镜	害怕	0.0303030303030303
镜	对称	0.0303030303030303
镜	对面	0.0303030303030303
镜	影子	0.0303030303030303
镜	照	0.0303030303030303
镜	眼镜	0.0303030303030303
镜	美	0.0303030303030303
镜	美人	0.0303030303030303
镜	美颜	0.0303030303030303
镜	脸	0.0303030303030303
镜	自己	0.0303030303030303
镜	花	0.0606060606060606
镜	镜子	0.454545454545455
镜头	前面	0.0263157894736842
镜头	微笑	0.0789473684210526
镜头	恐惧症	0.0263157894736842
镜头	感觉	0.0263157894736842
镜头	我	0.0263157894736842
镜头	捕捉	0.0263157894736842
镜头	摄像机	0.0263157894736842
镜头	摄影	0.157894736842105
镜头	明星	0.0263157894736842
镜头	显微镜	0.0263157894736842
镜头	模特	0.0263157894736842
镜头	照片	0.0263157894736842
镜头	照相机	0.0526315789473684
镜头	狗	0.0263157894736842
镜头	猫	0.0263157894736842
镜头	玻璃	0.0526315789473684
镜头	电影	0.105263157894737
镜头	相机	0.105263157894737
镜头	紧张	0.0263157894736842
镜头	艺术	0.0263157894736842
镜头	识别	0.0263157894736842
镜头	长	0.0263157894736842
镜头	黑色	0.0263157894736842
镜子	亮	0.0512820512820513
镜子	人像	0.0256410256410256
镜子	化妆	0.0256410256410256
镜子	印象	0.0256410256410256
镜子	反光	0.0512820512820513
镜子	反射	0.0512820512820513
镜子	反应	0.0256410256410256
镜子	好看	0.0256410256410256
镜子	恐怖	0.0256410256410256
镜子	我	0.128205128205128
镜子	效应	0.0256410256410256
镜子	梳子	0.0256410256410256
镜子	洗脸	0.0256410256410256
镜子	照	0.0256410256410256
镜子	玻璃	0.0512820512820513
镜子	白雪公主	0.102564102564103
镜子	美丽	0.0256410256410256
镜子	脏	0.0256410256410256
镜子	脸	0.0256410256410256
镜子	自己	0.0769230769230769
镜子	自恋	0.0256410256410256
镜子	自我	0.0512820512820513
镜子	面容	0.0256410256410256
镜子	鬼	0.0256410256410256
镜子	鬼故事	0.0256410256410256
镰刀	党	0.0512820512820513
镰刀	农业	0.0256410256410256
镰刀	农民	0.0512820512820513
镰刀	刀	0.0512820512820513
镰刀	刀子	0.0256410256410256
镰刀	小麦	0.0256410256410256
镰刀	工人	0.0256410256410256
镰刀	庄稼	0.0256410256410256
镰刀	收割	0.0512820512820513
镰刀	斧头	0.0256410256410256
镰刀	月亮	0.0512820512820513
镰刀	武器	0.0256410256410256
镰刀	死神	0.256410256410256
镰刀	疼	0.0256410256410256
镰刀	秋天	0.0256410256410256
镰刀	稻田	0.0256410256410256
镰刀	草	0.0256410256410256
镰刀	菜刀	0.0256410256410256
镰刀	铲子	0.0256410256410256
镰刀	锄头	0.0256410256410256
镰刀	锋利	0.0769230769230769
镰刀	锤子	0.0256410256410256
镰刀	革命	0.0256410256410256
长	头发	0.0408163265306122
长	尺子	0.0204081632653061
长	尺寸	0.0204081632653061
长	成长	0.0408163265306122
长	方形	0.0204081632653061
长	条	0.0204081632653061
长	江	0.0204081632653061
长	短	0.571428571428571
长	身高	0.0204081632653061
长	道路	0.0408163265306122
长	邪恶	0.0204081632653061
长	镜头	0.0204081632653061
长	长城	0.0204081632653061
长	长处	0.0204081632653061
长	长大	0.0204081632653061
长	长度	0.0612244897959184
长	长颈鹿	0.0204081632653061
长久	不存在	0.0294117647058824
长久	人生	0.0294117647058824
长久	关系	0.0882352941176471
长久	友谊	0.0294117647058824
长久	寿命	0.0294117647058824
长久	平安	0.0294117647058824
长久	幸福	0.0294117647058824
长久	很好	0.0294117647058824
长久	情侣	0.0294117647058824
长久	感情	0.0588235294117647
长久	戒指	0.0294117647058824
长久	时光	0.0294117647058824
长久	时间	0.0294117647058824
长久	月亮	0.0294117647058824
长久	树木	0.0294117647058824
长久	永久	0.0294117647058824
长久	永恒	0.0588235294117647
长久	永远	0.0588235294117647
长久	爱	0.0294117647058824
长久	爱情	0.117647058823529
长久	率	0.0294117647058824
长久	生活	0.0294117647058824
长久	短暂	0.0588235294117647
长久	酒	0.0294117647058824
长久	陪伴	0.0294117647058824
长发	公主	0.0217391304347826
长发	卷发	0.0217391304347826
长发	头发	0.0217391304347826
长发	女孩	0.0217391304347826
长发	女孩子	0.0434782608695652
长发	女朋友	0.0217391304347826
长发	披肩	0.0217391304347826
长发	沙发	0.0434782608695652
长发	理发	0.0434782608695652
长发	理发店	0.0217391304347826
长发	男生	0.0217391304347826
长发	短发	0.130434782608696
长发	美丽	0.0217391304347826
长发	美女	0.0652173913043478
长发	辫子	0.0217391304347826
长发	金色	0.0217391304347826
长发	飘飘	0.347826086956522
长发	黑	0.0217391304347826
长发	黑发	0.0217391304347826
长发	黑色	0.0434782608695652
长号	乐器	0.428571428571429
长号	句号	0.0285714285714286
长号	吹	0.0571428571428571
长号	哭泣	0.0285714285714286
长号	小号	0.228571428571429
长号	手机	0.0285714285714286
长号	海滩	0.0285714285714286
长号	萨克斯	0.0285714285714286
长号	长笛	0.0285714285714286
长号	长者	0.0285714285714286
长号	音乐	0.0571428571428571
长号	音乐会	0.0285714285714286
长城	万里	0.0882352941176471
长城	中华	0.0294117647058824
长城	中国	0.0294117647058824
长城	书	0.0294117647058824
长城	人	0.0294117647058824
长城	兵马俑	0.0294117647058824
长城	北京	0.147058823529412
长城	古老	0.0294117647058824
长城	城墙	0.0294117647058824
长城	墙	0.0294117647058824
长城	壮观	0.0882352941176471
长城	好汉	0.0294117647058824
长城	宏伟	0.0294117647058824
长城	巨大	0.0294117647058824
长城	爬	0.0294117647058824
长城	电影	0.0588235294117647
长城	石头	0.0588235294117647
长城	砖	0.0294117647058824
长城	砖头	0.0294117647058824
长城	背景	0.0294117647058824
长城	长	0.0882352941176471
长城	长安	0.0294117647058824
长处	优势	0.130434782608696
长处	优点	0.521739130434783
长处	兴趣	0.0869565217391304
长处	增长	0.0434782608695652
长处	多多	0.0434782608695652
长处	好处	0.0434782608695652
长处	技能	0.0434782608695652
长处	画画	0.0434782608695652
长处	身高	0.0434782608695652
长大	不想	0.0408163265306122
长大	不易	0.0204081632653061
长大	亲爱的	0.0204081632653061
长大	人	0.0204081632653061
长大	以后	0.0408163265306122
长大	儿童	0.0204081632653061
长大	学校	0.0204081632653061
长大	孩子	0.0612244897959184
长大	小孩	0.0204081632653061
长大	小时候	0.0204081632653061
长大	工作	0.0204081632653061
长大	成人	0.163265306122449
长大	成年	0.0408163265306122
长大	成年人	0.0204081632653061
长大	成熟	0.0408163265306122
长大	成长	0.102040816326531
长大	承认	0.0204081632653061
长大	无聊	0.0204081632653061
长大	烦恼	0.0204081632653061
长大	爸妈	0.0204081632653061
长大	痛苦	0.0612244897959184
长大	童年	0.0408163265306122
长大	结果	0.0204081632653061
长大	美好	0.0204081632653061
长大	责任	0.0408163265306122
长大	身高	0.0204081632653061
长大	难过	0.0204081632653061
长大	青少年	0.0204081632653061
长安	北京	0.0333333333333333
长安	历史	0.0333333333333333
长安	古城	0.0666666666666667
长安	唐	0.0333333333333333
长安	地名	0.0333333333333333
长安	城	0.0666666666666667
长安	城市	0.0333333333333333
长安	汽车	0.0666666666666667
长安	礼仪	0.0333333333333333
长安	西安	0.433333333333333
长安	长城	0.1
长安	革命	0.0333333333333333
长安	首都	0.0333333333333333
长官	上司	0.0222222222222222
长官	上级	0.0222222222222222
长官	下属	0.0888888888888889
长官	你好	0.0222222222222222
长官	先生	0.0444444444444444
长官	军官	0.0222222222222222
长官	军装	0.0222222222222222
长官	军训	0.0222222222222222
长官	军队	0.0444444444444444
长官	司令	0.0222222222222222
长官	命令	0.0444444444444444
长官	哨兵	0.0222222222222222
长官	器官	0.0222222222222222
长官	地方	0.0222222222222222
长官	士兵	0.0444444444444444
长官	女士	0.0222222222222222
长官	威武	0.0222222222222222
长官	将军	0.0444444444444444
长官	帅	0.0222222222222222
长官	帅气	0.0222222222222222
长官	抗战	0.0222222222222222
长官	报告	0.0444444444444444
长官	敬礼	0.0222222222222222
长官	服从	0.0444444444444444
长官	美国	0.0444444444444444
长官	职称	0.0222222222222222
长官	警察	0.0222222222222222
长官	遵守	0.0222222222222222
长官	长大	0.0222222222222222
长官	领导	0.0666666666666667
长官	首长	0.0444444444444444
长寿	乌龟	0.0294117647058824
长寿	保险	0.0588235294117647
长寿	健康	0.147058823529412
长寿	妈妈	0.0294117647058824
长寿	姥姥	0.0294117647058824
长寿	寿命	0.0294117647058824
长寿	山区	0.0294117647058824
长寿	年老	0.0294117647058824
